,signal_id,measurement_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,fault
0,0,0,13.592364023779174,1474,1474,-0.00025810498504177384,-0.00012058839761297513,0.00010633106843105367,0.00027452031937800185,-8.156891096788854e-06,4.388069314938773e-11,0.19095216332846507,0.0364627286798208,0.0035608417236292077,0
1,1,0,13.592364023779174,1474,1474,-0.00025810498504177384,-0.00012058839761297513,0.00010633106843105367,0.00027452031937800185,-8.156891096788854e-06,4.388069314938773e-11,0.19095216332846507,0.0364627286798208,0.0035608417236292077,0
2,2,0,13.592364023779174,1474,1474,-0.00025810498504177384,-0.00012058839761297513,0.00010633106843105367,0.00027452031937800185,-8.156891096788854e-06,4.388069314938773e-11,0.19095216332846507,0.0364627286798208,0.0035608417236292077,0
3,3,1,13.592365756649292,52689,52689,-0.018570755166373232,-0.0005513738934652679,0.0005623114402784068,0.018511834185604845,-5.629921403738081e-06,1.8449978088162633e-08,0.4778817601686252,0.2283709767018634,0.020608953302699146,1
4,4,1,13.592365756649292,52689,52689,-0.018570755166373232,-0.0005513738934652679,0.0005623114402784068,0.018511834185604845,-5.629921403738081e-06,1.8449978088162633e-08,0.4778817601686252,0.2283709767018634,0.020608953302699146,1
5,5,1,13.592365756649292,52689,52689,-0.018570755166373232,-0.0005513738934652679,0.0005623114402784068,0.018511834185604845,-5.629921403738081e-06,1.8449978088162633e-08,0.4778817601686252,0.2283709767018634,0.020608953302699146,1
6,6,2,13.592365756649292,6006,6006,-0.0018807115213478553,-0.00023740409713313149,0.0002179769550134658,0.001834894715435364,2.2584233381195418e-05,-7.96445163284071e-09,0.19289829602718403,0.037209752610191126,0.0024371677502112174,0
7,7,2,13.592365756649292,6006,6006,-0.0018807115213478553,-0.00023740409713313149,0.0002179769550134658,0.001834894715435364,2.2584233381195418e-05,-7.96445163284071e-09,0.19289829602718403,0.037209752610191126,0.0024371677502112174,0
8,8,2,13.592365756649292,6006,6006,-0.0018807115213478553,-0.00023740409713313149,0.0002179769550134658,0.001834894715435364,2.2584233381195418e-05,-7.96445163284071e-09,0.19289829602718403,0.037209752610191126,0.0024371677502112174,0
9,9,3,13.592365756649292,94062,94062,-0.19774553226052569,-0.044971070706457006,0.04476576971677515,0.19761064142539483,0.0002868013541679204,-1.6704715585346944e-08,4.2114038818874455,17.735922656376644,0.30615460323446597,0
