,signal_id,measurement_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,fault
0,0,0,13.406869371991773,13713,13713,-0.00028750166348778805,-0.00012046637621310197,0.00011385673173691657,0.00029323683805611007,-5.594629428173903e-06,5.706591613420205e-10,0.1850776353230607,0.03425373109677585,0.003289682579825684,0
1,1,0,13.406869371991773,13713,13713,-0.00028750166348778805,-0.00012046637621310197,0.00011385673173691657,0.00029323683805611007,-5.594629428173903e-06,5.706591613420205e-10,0.1850776353230607,0.03425373109677585,0.003289682579825684,0
2,2,0,13.406869371991773,13713,13713,-0.00028750166348778805,-0.00012046637621310197,0.00011385673173691657,0.00029323683805611007,-5.594629428173903e-06,5.706591613420205e-10,0.1850776353230607,0.03425373109677585,0.003289682579825684,0
3,3,1,13.507126750949745,69877,69877,-0.012222092628337752,-0.00033766953276392897,0.00034383516550406945,0.011958666344893835,4.984376591465889e-06,-9.047712500996521e-10,0.4724256404296171,0.22318598573533385,0.017982149659691186,1
4,4,1,13.507126750949745,69877,69877,-0.012222092628337752,-0.00033766953276392897,0.00034383516550406945,0.011958666344893835,4.984376591465889e-06,-9.047712500996521e-10,0.4724256404296171,0.22318598573533385,0.017982149659691186,1
5,5,1,13.507126750949745,69877,69877,-0.012222092628337752,-0.00033766953276392897,0.00034383516550406945,0.011958666344893835,4.984376591465889e-06,-9.047712500996521e-10,0.4724256404296171,0.22318598573533385,0.017982149659691186,1
6,6,2,13.45007600379262,32297,32301,-0.0016067234311858414,-0.00019600190771207338,0.00018602986709836955,0.0015753127643612223,8.047553075485325e-06,2.3288293772203194e-09,0.18577929484477,0.03451394639301998,0.002260165730639605,0
7,7,2,13.45007600379262,32297,32301,-0.0016067234311858414,-0.00019600190771207338,0.00018602986709836955,0.0015753127643612223,8.047553075485325e-06,2.3288293772203194e-09,0.18577929484477,0.03451394639301998,0.002260165730639605,0
8,8,2,13.45007600379262,32297,32301,-0.0016067234311858414,-0.00019600190771207338,0.00018602986709836955,0.0015753127643612223,8.047553075485325e-06,2.3288293772203194e-09,0.18577929484477,0.03451394639301998,0.002260165730639605,0
9,9,3,13.57033058023532,126654,126654,-0.18479560679284326,-0.030078287101976464,0.029874265487395135,0.18530351536790785,-1.21387271736495e-05,-2.4368299760564794e-09,4.172019906734765,17.40575010219116,0.2869514843506294,0
10,10,3,13.57033058023532,126654,126654,-0.18479560679284326,-0.030078287101976464,0.029874265487395135,0.18530351536790785,-1.21387271736495e-05,-2.4368299760564794e-09,4.172019906734765,17.40575010219116,0.2869514843506294,0
11,11,3,13.57033058023532,126654,126654,-0.18479560679284326,-0.030078287101976464,0.029874265487395135,0.18530351536790785,-1.21387271736495e-05,-2.4368299760564794e-09,4.172019906734765,17.40575010219116,0.2869514843506294,0
