,signal_id,measurement_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,fault
0,0,0,13.592365756649292,2082,2082,-0.0002595669016672977,-0.00011856746800376072,0.00010756949955137429,0.0002684847587733685,-1.2090287896171503e-05,7.331863155650758e-11,0.19243557225524285,0.03703144946920279,0.0037905169877198255,0
1,1,0,13.592365756649292,2082,2082,-0.0002595669016672977,-0.00011856746800376072,0.00010756949955137429,0.0002684847587733685,-1.2090287896171503e-05,7.331863155650758e-11,0.19243557225524285,0.03703144946920279,0.0037905169877198255,0
2,2,0,13.592365756649292,2082,2082,-0.0002595669016672977,-0.00011856746800376072,0.00010756949955137429,0.0002684847587733685,-1.2090287896171503e-05,7.331863155650758e-11,0.19243557225524285,0.03703144946920279,0.0037905169877198255,0
3,3,1,13.592365756649292,65102,65102,-0.03441786573867463,-0.0014005472549447617,0.0014293718546189993,0.035045288842900715,1.6422518416270293e-06,7.745726309931123e-08,0.48845553535346253,0.23858881001743767,0.027673856367860905,1
4,4,1,13.592365756649292,65102,65102,-0.03441786573867463,-0.0014005472549447617,0.0014293718546189993,0.035045288842900715,1.6422518416270293e-06,7.745726309931123e-08,0.48845553535346253,0.23858881001743767,0.027673856367860905,1
5,5,1,13.592365756649292,65102,65102,-0.03441786573867463,-0.0014005472549447617,0.0014293718546189993,0.035045288842900715,1.6422518416270293e-06,7.745726309931123e-08,0.48845553535346253,0.23858881001743767,0.027673856367860905,1
6,6,2,13.592364023779174,3542,3542,-0.0019171075461910545,-0.0002238342150426842,0.00020890880100132847,0.0019236025277145075,2.2514465218392843e-05,-1.1502869480742503e-08,0.1895878579688531,0.03594355588921802,0.002420464492469341,0
7,7,2,13.592364023779174,3542,3542,-0.0019171075461910545,-0.0002238342150426842,0.00020890880100132847,0.0019236025277145075,2.2514465218392843e-05,-1.1502869480742503e-08,0.1895878579688531,0.03594355588921802,0.002420464492469341,0
8,8,2,13.592364023779174,3542,3542,-0.0019171075461910545,-0.0002238342150426842,0.00020890880100132847,0.0019236025277145075,2.2514465218392843e-05,-1.1502869480742503e-08,0.1895878579688531,0.03594355588921802,0.002420464492469341,0
9,9,3,13.592365756649292,96930,96930,-0.22556028755342475,-0.05446337105105492,0.05403093557466043,0.22714161208258404,0.0001853979931691896,-1.3663598204439903e-07,4.23657647373299,17.948580217787857,0.32370672063418043,0
