,signal_id,measurement_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,fault
0,0,0,13.592364023779174,1722,1722,-0.00026462048841118245,-0.0001134056829847907,0.00010607862149036862,0.00027158866025267514,-8.01082460188951e-06,8.982498240099814e-11,0.1857844608634844,0.03451586589833557,0.003952346095654532,0
1,1,0,13.592364023779174,1722,1722,-0.00026462048841118245,-0.0001134056829847907,0.00010607862149036862,0.00027158866025267514,-8.01082460188951e-06,8.982498240099814e-11,0.1857844608634844,0.03451586589833557,0.003952346095654532,0
2,2,0,13.592364023779174,1722,1722,-0.00026462048841118245,-0.0001134056829847907,0.00010607862149036862,0.00027158866025267514,-8.01082460188951e-06,8.982498240099814e-11,0.1857844608634844,0.03451586589833557,0.003952346095654532,0
3,3,1,13.592365756649292,78812,78814,-0.04916304455011837,-0.003558611920146504,0.003495645625221755,0.04965273441854377,-4.661818397977413e-06,2.8670446144107457e-08,0.4868053232450732,0.2369794227397402,0.03292084424393928,1
4,4,1,13.592365756649292,78812,78814,-0.04916304455011837,-0.003558611920146504,0.003495645625221755,0.04965273441854377,-4.661818397977413e-06,2.8670446144107457e-08,0.4868053232450732,0.2369794227397402,0.03292084424393928,1
5,5,1,13.592365756649292,78812,78814,-0.04916304455011837,-0.003558611920146504,0.003495645625221755,0.04965273441854377,-4.661818397977413e-06,2.8670446144107457e-08,0.4868053232450732,0.2369794227397402,0.03292084424393928,1
6,6,2,13.592365756649292,4474,4474,-0.0024343556662554276,-0.00029843900126014233,0.00026240888982220767,0.00237623757498433,1.8549925069777373e-05,-2.0612881093154846e-08,0.18372431127949715,0.03375462255512556,0.0026561449320674836,0
7,7,2,13.592365756649292,4474,4474,-0.0024343556662554276,-0.00029843900126014233,0.00026240888982220767,0.00237623757498433,1.8549925069777373e-05,-2.0612881093154846e-08,0.18372431127949715,0.03375462255512556,0.0026561449320674836,0
8,8,2,13.592365756649292,4474,4474,-0.0024343556662554276,-0.00029843900126014233,0.00026240888982220767,0.00237623757498433,1.8549925069777373e-05,-2.0612881093154846e-08,0.18372431127949715,0.03375462255512556,0.0026561449320674836,0
9,9,3,13.592365756649292,108487,108487,-0.23066339036854816,-0.0589413662902718,0.05884273968351739,0.2317418012203664,-0.00012971507018955108,-4.332394739192261e-08,4.236085925012124,17.944423964085818,0.32858857455245266,0
10,10,3,13.592365756649292,108487,108487,-0.23066339036854816,-0.0589413662902718,0.05884273968351739,0.2317418012203664,-0.00012971507018955108,-4.332394739192261e-08,4.236085925012124,17.944423964085818,0.32858857455245266,0
11,11,3,13.592365756649292,108487,108487,-0.23066339036854816,-0.0589413662902718,0.05884273968351739,0.2317418012203664,-0.00012971507018955108,-4.332394739192261e-08,4.236085925012124,17.944423964085818,0.32858857455245266,0
12,12,4,13.592365756649292,58286,58288,-0.027301954981747964,-0.0008828937003411141,0.0008882657156910057,0.027568255112209488,-9.191883041381743e-06,-2.17767031224367e-08,0.7514205573327792,0.5646328539823046,0.029384618097230177,0
13,13,4,13.592365756649292,58286,58288,-0.027301954981747964,-0.0008828937003411141,0.0008882657156910057,0.027568255112209488,-9.191883041381743e-06,-2.17767031224367e-08,0.7514205573327792,0.5646328539823046,0.029384618097230177,0
14,14,4,13.592365756649292,58286,58288,-0.027301954981747964,-0.0008828937003411141,0.0008882657156910057,0.027568255112209488,-9.191883041381743e-06,-2.17767031224367e-08,0.7514205573327792,0.5646328539823046,0.029384618097230177,0
15,15,5,13.592362290909056,248,248,-0.00019483824752177802,-9.307886439469115e-05,0.00010605644212180465,0.00020136084125628174,3.2353521639549854e-06,1.3688768190226274e-10,0.08900759243790073,0.007922351511591442,0.0009160248341152247,0
16,16,5,13.592362290909056,248,248,-0.00019483824752177802,-9.307886439469115e-05,0.00010605644212180465,0.00020136084125628174,3.2353521639549854e-06,1.3688768190226274e-10,0.08900759243790073,0.007922351511591442,0.0009160248341152247,0
17,17,5,13.592362290909056,248,248,-0.00019483824752177802,-9.307886439469115e-05,0.00010605644212180465,0.00020136084125628174,3.2353521639549854e-06,1.3688768190226274e-10,0.08900759243790073,0.007922351511591442,0.0009160248341152247,0
18,18,6,13.592365756649292,22849,22849,-0.023928691854368724,-0.005043548165919454,0.00503728895654687,0.02400912250114339,-4.955340710210976e-06,4.854938064262975e-10,0.8735727818639739,0.7631294052135621,0.029075889079310743,0
19,19,6,13.592365756649292,22849,22849,-0.023928691854368724,-0.005043548165919454,0.00503728895654687,0.02400912250114339,-4.955340710210976e-06,4.854938064262975e-10,0.8735727818639739,0.7631294052135621,0.029075889079310743,0
20,20,6,13.592365756649292,22849,22849,-0.023928691854368724,-0.005043548165919454,0.00503728895654687,0.02400912250114339,-4.955340710210976e-06,4.854938064262975e-10,0.8735727818639739,0.7631294052135621,0.029075889079310743,0
21,21,7,13.592365756649292,77570,77570,-0.2362330768424253,-0.04700087835458877,0.04650907352650524,0.2394310132398758,-0.0002733591539367808,-5.024686110972525e-07,0.15607370128943582,0.02435900023418404,0.09204726188860943,0
22,22,7,13.592365756649292,77570,77570,-0.2362330768424253,-0.04700087835458877,0.04650907352650524,0.2394310132398758,-0.0002733591539367808,-5.024686110972525e-07,0.15607370128943582,0.02435900023418404,0.09204726188860943,0
23,23,7,13.592365756649292,77570,77570,-0.2362330768424253,-0.04700087835458877,0.04650907352650524,0.2394310132398758,-0.0002733591539367808,-5.024686110972525e-07,0.15607370128943582,0.02435900023418404,0.09204726188860943,0
24,24,8,13.592365756649292,51074,51076,-0.026944782467905437,-0.0005145143104039462,0.0005183658066263419,0.027427081653636432,-1.3754306113611392e-05,-1.7964020252751044e-07,0.4621138438112287,0.2135492046419887,0.024957485606127976,0
25,25,8,13.592365756649292,51074,51076,-0.026944782467905437,-0.0005145143104039462,0.0005183658066263419,0.027427081653636432,-1.3754306113611392e-05,-1.7964020252751044e-07,0.4621138438112287,0.2135492046419887,0.024957485606127976,0
26,26,8,13.592365756649292,51074,51076,-0.026944782467905437,-0.0005145143104039462,0.0005183658066263419,0.027427081653636432,-1.3754306113611392e-05,-1.7964020252751044e-07,0.4621138438112287,0.2135492046419887,0.024957485606127976,0
27,27,9,13.592365756649292,49076,49076,-0.038871253760229506,-0.0071806710627515535,0.007161712185745017,0.03937178301491393,-2.1862493298385743e-05,1.2476650779291665e-08,0.13965710085229974,0.019504105818469418,0.021159241444688535,0
28,28,9,13.592365756649292,49076,49076,-0.038871253760229506,-0.0071806710627515535,0.007161712185745017,0.03937178301491393,-2.1862493298385743e-05,1.2476650779291665e-08,0.13965710085229974,0.019504105818469418,0.021159241444688535,0
29,29,9,13.592365756649292,49076,49076,-0.038871253760229506,-0.0071806710627515535,0.007161712185745017,0.03937178301491393,-2.1862493298385743e-05,1.2476650779291665e-08,0.13965710085229974,0.019504105818469418,0.021159241444688535,0
30,30,10,13.592365756649292,32710,32710,-0.06663571943071922,-0.017154408954579203,0.0173362719558936,0.06624635349565097,0.00013239074861626232,8.40386084812866e-09,0.07719882605874301,0.005959658744848058,0.027921511522168152,0
31,31,10,13.592365756649292,32710,32710,-0.06663571943071922,-0.017154408954579203,0.0173362719558936,0.06624635349565097,0.00013239074861626232,8.40386084812866e-09,0.07719882605874301,0.005959658744848058,0.027921511522168152,0
32,32,10,13.592365756649292,32710,32710,-0.06663571943071922,-0.017154408954579203,0.0173362719558936,0.06624635349565097,0.00013239074861626232,8.40386084812866e-09,0.07719882605874301,0.005959658744848058,0.027921511522168152,0
33,33,11,13.592365756649292,45266,45266,-0.1587407511590058,-0.060612527124920046,0.06191686298470933,0.15426716780236052,0.0011175563771281816,2.575038524370698e-07,0.3025592469315779,0.09154209790380352,0.08176664935751246,0
34,34,11,13.592365756649292,45266,45266,-0.1587407511590058,-0.060612527124920046,0.06191686298470933,0.15426716780236052,0.0011175563771281816,2.575038524370698e-07,0.3025592469315779,0.09154209790380352,0.08176664935751246,0
35,35,11,13.592365756649292,45266,45266,-0.1587407511590058,-0.060612527124920046,0.06191686298470933,0.15426716780236052,0.0011175563771281816,2.575038524370698e-07,0.3025592469315779,0.09154209790380352,0.08176664935751246,0
36,36,12,13.592365756649292,44602,44602,-0.022442706337568574,-0.001330666826328708,0.001333224235063657,0.022899312591346137,-6.3269309871216706e-06,-1.5913469036318634e-08,0.25856910179982817,0.0668579804055699,0.018439557945019877,0
37,37,12,13.592365756649292,44602,44602,-0.022442706337568574,-0.001330666826328708,0.001333224235063657,0.022899312591346137,-6.3269309871216706e-06,-1.5913469036318634e-08,0.25856910179982817,0.0668579804055699,0.018439557945019877,0
38,38,12,13.592365756649292,44602,44602,-0.022442706337568574,-0.001330666826328708,0.001333224235063657,0.022899312591346137,-6.3269309871216706e-06,-1.5913469036318634e-08,0.25856910179982817,0.0668579804055699,0.018439557945019877,0
39,39,13,13.592365756649292,31502,31502,-0.006269960438988864,-0.00021134469026379277,0.00020844289994892407,0.005999465045247585,-7.634000237288774e-06,1.0328526856864723e-09,0.38649371028183443,0.14937738808741857,0.016893892394334295,0
40,40,13,13.592365756649292,31502,31502,-0.006269960438988864,-0.00021134469026379277,0.00020844289994892407,0.005999465045247585,-7.634000237288774e-06,1.0328526856864723e-09,0.38649371028183443,0.14937738808741857,0.016893892394334295,0
41,41,13,13.592365756649292,31502,31502,-0.006269960438988864,-0.00021134469026379277,0.00020844289994892407,0.005999465045247585,-7.634000237288774e-06,1.0328526856864723e-09,0.38649371028183443,0.14937738808741857,0.016893892394334295,0
42,42,14,13.592365756649292,129142,129142,-0.14178727280218623,-0.0023963460007196957,0.0023687112812655897,0.14242279183598958,-1.0777620083501915e-05,8.487415333768992e-10,0.33096487570826905,0.10953774895258997,0.054393641566658595,0
43,43,14,13.592365756649292,129142,129142,-0.14178727280218623,-0.0023963460007196957,0.0023687112812655897,0.14242279183598958,-1.0777620083501915e-05,8.487415333768992e-10,0.33096487570826905,0.10953774895258997,0.054393641566658595,0
44,44,14,13.592365756649292,129142,129142,-0.14178727280218623,-0.0023963460007196957,0.0023687112812655897,0.14242279183598958,-1.0777620083501915e-05,8.487415333768992e-10,0.33096487570826905,0.10953774895258997,0.054393641566658595,0
