,signal_id,measurement_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,fault
0,0,0,13.592365756649292,1936,1936,-0.00025690309860539886,-0.00011664054907312149,0.00011185857432982615,0.0002676775406175835,-1.3977588629643378e-05,5.882327508102129e-11,0.18298183661235945,0.03348235253003221,0.003685048970512282,0
1,1,0,13.592365756649292,1936,1936,-0.00025690309860539886,-0.00011664054907312149,0.00011185857432982615,0.0002676775406175835,-1.3977588629643378e-05,5.882327508102129e-11,0.18298183661235945,0.03348235253003221,0.003685048970512282,0
2,2,0,13.592365756649292,1936,1936,-0.00025690309860539886,-0.00011664054907312149,0.00011185857432982615,0.0002676775406175835,-1.3977588629643378e-05,5.882327508102129e-11,0.18298183661235945,0.03348235253003221,0.003685048970512282,0
3,3,1,13.592365756649292,81252,81252,-0.052862329027321485,-0.0039654709271479405,0.003895933140664276,0.05311834011675953,-1.9065074736701604e-05,1.9567467388743275e-08,0.48672734030279,0.23690350379822797,0.03411814534657245,1
4,4,1,13.592365756649292,81252,81252,-0.052862329027321485,-0.0039654709271479405,0.003895933140664276,0.05311834011675953,-1.9065074736701604e-05,1.9567467388743275e-08,0.48672734030279,0.23690350379822797,0.03411814534657245,1
5,5,1,13.592365756649292,81252,81252,-0.052862329027321485,-0.0039654709271479405,0.003895933140664276,0.05311834011675953,-1.9065074736701604e-05,1.9567467388743275e-08,0.48672734030279,0.23690350379822797,0.03411814534657245,1
6,6,2,13.592365756649292,4466,4466,-0.0023914090797743977,-0.00030361135758738556,0.0002676935931900104,0.002379312540412837,5.703272442758589e-06,4.1910578517785847e-10,0.17693329957566556,0.03130539249873221,0.002510470348110588,0
7,7,2,13.592365756649292,4466,4466,-0.0023914090797743977,-0.00030361135758738556,0.0002676935931900104,0.002379312540412837,5.703272442758589e-06,4.1910578517785847e-10,0.17693329957566556,0.03130539249873221,0.002510470348110588,0
8,8,2,13.592365756649292,4466,4466,-0.0023914090797743977,-0.00030361135758738556,0.0002676935931900104,0.002379312540412837,5.703272442758589e-06,4.1910578517785847e-10,0.17693329957566556,0.03130539249873221,0.002510470348110588,0
9,9,3,13.592365756649292,110692,110692,-0.23957476974064312,-0.06032823930272446,0.06032445253021912,0.24008146751579554,-8.293219841704058e-05,-1.5415375566309914e-07,4.239860947578129,17.97642085479811,0.3305069549884326,0
10,10,3,13.592365756649292,110692,110692,-0.23957476974064312,-0.06032823930272446,0.06032445253021912,0.24008146751579554,-8.293219841704058e-05,-1.5415375566309914e-07,4.239860947578129,17.97642085479811,0.3305069549884326,0
11,11,3,13.592365756649292,110692,110692,-0.23957476974064312,-0.06032823930272446,0.06032445253021912,0.24008146751579554,-8.293219841704058e-05,-1.5415375566309914e-07,4.239860947578129,17.97642085479811,0.3305069549884326,0
12,12,4,13.592365756649292,60722,60722,-0.029644234698276768,-0.0010459415450192466,0.0010434209608545242,0.029940604048866563,-2.5045968605752478e-06,-1.585291615822307e-09,0.752533042687574,0.5663059803366182,0.03020836067772483,0
13,13,4,13.592365756649292,60722,60722,-0.029644234698276768,-0.0010459415450192466,0.0010434209608545242,0.029940604048866563,-2.5045968605752478e-06,-1.585291615822307e-09,0.752533042687574,0.5663059803366182,0.03020836067772483,0
14,14,4,13.592365756649292,60722,60722,-0.029644234698276768,-0.0010459415450192466,0.0010434209608545242,0.029940604048866563,-2.5045968605752478e-06,-1.585291615822307e-09,0.752533042687574,0.5663059803366182,0.03020836067772483,0
15,15,5,13.592362290909056,284,284,-0.00019339106625109183,-9.335351901285094e-05,0.00010117974579948452,0.00019466521310221855,-6.474052689497967e-07,1.763943749343414e-10,0.0880384522258111,0.007750769070316422,0.000853395211323861,0
16,16,5,13.592362290909056,284,284,-0.00019339106625109183,-9.335351901285094e-05,0.00010117974579948452,0.00019466521310221855,-6.474052689497967e-07,1.763943749343414e-10,0.0880384522258111,0.007750769070316422,0.000853395211323861,0
