,signal_id,measurement_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,fault
0,0,0,13.592365756649292,7827,7825,-0.0002933832386620594,-0.00012568652950495363,0.00011961130961868349,0.0003003105258594818,-8.208814541887932e-06,-4.378942189176674e-10,0.17984643078316562,0.03234473866544398,0.003138014223851139,0
1,1,0,13.592365756649292,7827,7825,-0.0002933832386620594,-0.00012568652950495363,0.00011961130961868349,0.0003003105258594818,-8.208814541887932e-06,-4.378942189176674e-10,0.17984643078316562,0.03234473866544398,0.003138014223851139,0
2,2,0,13.592365756649292,7827,7825,-0.0002933832386620594,-0.00012568652950495363,0.00011961130961868349,0.0003003105258594818,-8.208814541887932e-06,-4.378942189176674e-10,0.17984643078316562,0.03234473866544398,0.003138014223851139,0
3,3,1,13.592365756649292,42493,42499,-0.006208089134994665,-0.0002745196536784178,0.000278352255011341,0.006106976217216326,-8.770415187875358e-06,-2.647615820665867e-08,0.4625042434820547,0.21391017523890773,0.014893497102950959,1
4,4,1,13.592365756649292,42493,42499,-0.006208089134994665,-0.0002745196536784178,0.000278352255011341,0.006106976217216326,-8.770415187875358e-06,-2.647615820665867e-08,0.4625042434820547,0.21391017523890773,0.014893497102950959,1
5,5,1,13.592365756649292,42493,42499,-0.006208089134994665,-0.0002745196536784178,0.000278352255011341,0.006106976217216326,-8.770415187875358e-06,-2.647615820665867e-08,0.4625042434820547,0.21391017523890773,0.014893497102950959,1
6,6,2,13.592365756649292,16761,16759,-0.0018688401450084769,-0.0002479069446739146,0.00022198438167819745,0.0018584655796179737,2.8886376490344645e-05,-2.5027851787298155e-08,0.18378930743017055,0.03377850952566174,0.0023306631803307713,0
7,7,2,13.592365756649292,16761,16759,-0.0018688401450084769,-0.0002479069446739146,0.00022198438167819745,0.0018584655796179737,2.8886376490344645e-05,-2.5027851787298155e-08,0.18378930743017055,0.03377850952566174,0.0023306631803307713,0
8,8,2,13.592365756649292,16761,16759,-0.0018688401450084769,-0.0002479069446739146,0.00022198438167819745,0.0018584655796179737,2.8886376490344645e-05,-2.5027851787298155e-08,0.18378930743017055,0.03377850952566174,0.0023306631803307713,0
9,9,3,13.592365756649292,97113,97115,-0.19734623280934996,-0.04068634926757575,0.04078604770400851,0.19654138261303428,0.00010889575873385127,-2.081919206966011e-07,4.172701918022393,17.411441296667757,0.2953498359832062,0
10,10,3,13.592365756649292,97113,97115,-0.19734623280934996,-0.04068634926757575,0.04078604770400851,0.19654138261303428,0.00010889575873385127,-2.081919206966011e-07,4.172701918022393,17.411441296667757,0.2953498359832062,0
