,signal_id,measurement_id,entropy,n5,n25,n75,n95,median,mean,std,var,rms,no_zero_crossings,no_mean_crossings,fault
0,0,0,13.592365756649292,1762,1762,-0.0002619115276675021,-0.00011560492455586768,0.00010749927558162398,0.0002714314442487263,-5.22635938438043e-06,3.1911299448382864e-11,0.18212692759469948,0.033170217755084906,0.0035785328229779494,0
1,1,0,13.592365756649292,1762,1762,-0.0002619115276675021,-0.00011560492455586768,0.00010749927558162398,0.0002714314442487263,-5.22635938438043e-06,3.1911299448382864e-11,0.18212692759469948,0.033170217755084906,0.0035785328229779494,0
2,2,0,13.592365756649292,1762,1762,-0.0002619115276675021,-0.00011560492455586768,0.00010749927558162398,0.0002714314442487263,-5.22635938438043e-06,3.1911299448382864e-11,0.18212692759469948,0.033170217755084906,0.0035785328229779494,0
3,3,1,13.592365756649292,73620,73618,-0.04251301496898882,-0.002800200501240191,0.002766999123473113,0.042859650315228606,-8.140854946603326e-06,2.9290348176301032e-08,0.4874573038188865,0.23761462304637826,0.03083926866727971,1
4,4,1,13.592365756649292,73620,73618,-0.04251301496898882,-0.002800200501240191,0.002766999123473113,0.042859650315228606,-8.140854946603326e-06,2.9290348176301032e-08,0.4874573038188865,0.23761462304637826,0.03083926866727971,1
5,5,1,13.592365756649292,73620,73618,-0.04251301496898882,-0.002800200501240191,0.002766999123473113,0.042859650315228606,-8.140854946603326e-06,2.9290348176301032e-08,0.4874573038188865,0.23761462304637826,0.03083926866727971,1
6,6,2,13.592365756649292,4540,4540,-0.002487227154042948,-0.0002804467353227924,0.00024656564925074065,0.002474466155755009,2.3282648591305133e-05,-6.317591604156679e-09,0.18234358486131083,0.03324918294007406,0.0025448561710043486,0
7,7,2,13.592365756649292,4540,4540,-0.002487227154042948,-0.0002804467353227924,0.00024656564925074065,0.002474466155755009,2.3282648591305133e-05,-6.317591604156679e-09,0.18234358486131083,0.03324918294007406,0.0025448561710043486,0
8,8,2,13.592365756649292,4540,4540,-0.002487227154042948,-0.0002804467353227924,0.00024656564925074065,0.002474466155755009,2.3282648591305133e-05,-6.317591604156679e-09,0.18234358486131083,0.03324918294007406,0.0025448561710043486,0
9,9,3,13.592365756649292,105526,105526,-0.22461457889107486,-0.05591568022309934,0.05578614499936663,0.22533197957800385,-4.743383235705778e-05,-2.2941131814997875e-07,4.234672511500335,17.932451279656554,0.32408040567808616,0
10,10,3,13.592365756649292,105526,105526,-0.22461457889107486,-0.05591568022309934,0.05578614499936663,0.22533197957800385,-4.743383235705778e-05,-2.2941131814997875e-07,4.234672511500335,17.932451279656554,0.32408040567808616,0
11,11,3,13.592365756649292,105526,105526,-0.22461457889107486,-0.05591568022309934,0.05578614499936663,0.22533197957800385,-4.743383235705778e-05,-2.2941131814997875e-07,4.234672511500335,17.932451279656554,0.32408040567808616,0
12,12,4,13.592365756649292,55294,55294,-0.024311048056189933,-0.0006950515409576141,0.000680213750920089,0.024819303026606118,2.842516719780974e-06,-1.7489951561838562e-09,0.7519046526546349,0.5653606066836872,0.028333965078845086,0
13,13,4,13.592365756649292,55294,55294,-0.024311048056189933,-0.0006950515409576141,0.000680213750920089,0.024819303026606118,2.842516719780974e-06,-1.7489951561838562e-09,0.7519046526546349,0.5653606066836872,0.028333965078845086,0
14,14,4,13.592365756649292,55294,55294,-0.024311048056189933,-0.0006950515409576141,0.000680213750920089,0.024819303026606118,2.842516719780974e-06,-1.7489951561838562e-09,0.7519046526546349,0.5653606066836872,0.028333965078845086,0
15,15,5,13.592365756649292,234,234,-0.0001901255401372922,-9.806080227736658e-05,0.00010639372912901734,0.00019870738906548887,2.649605619353679e-07,1.5993114250818336e-10,0.08683131221801617,0.007539676781502604,0.0008423842799983879,0
16,16,5,13.592365756649292,234,234,-0.0001901255401372922,-9.806080227736658e-05,0.00010639372912901734,0.00019870738906548887,2.649605619353679e-07,1.5993114250818336e-10,0.08683131221801617,0.007539676781502604,0.0008423842799983879,0
17,17,5,13.592365756649292,234,234,-0.0001901255401372922,-9.806080227736658e-05,0.00010639372912901734,0.00019870738906548887,2.649605619353679e-07,1.5993114250818336e-10,0.08683131221801617,0.007539676781502604,0.0008423842799983879,0
18,18,6,13.592365756649292,22492,22492,-0.022714837445959903,-0.004657472443655886,0.004674679526071257,0.02275634370557408,2.7468688537091168e-05,-1.049244689110715e-08,0.8763772454516463,0.7680370763454151,0.02799634366820951,0
19,19,6,13.592365756649292,22492,22492,-0.022714837445959903,-0.004657472443655886,0.004674679526071257,0.02275634370557408,2.7468688537091168e-05,-1.049244689110715e-08,0.8763772454516463,0.7680370763454151,0.02799634366820951,0
20,20,6,13.592365756649292,22492,22492,-0.022714837445959903,-0.004657472443655886,0.004674679526071257,0.02275634370557408,2.7468688537091168e-05,-1.049244689110715e-08,0.8763772454516463,0.7680370763454151,0.02799634366820951,0
21,21,7,13.592365756649292,77186,77186,-0.23118787612913927,-0.04569986298513129,0.04494899913552963,0.23287211894616475,-3.927314457641273e-05,-5.358819211928908e-07,0.15335163176333974,0.023516722964478952,0.08999049901305572,0
22,22,7,13.592365756649292,77186,77186,-0.23118787612913927,-0.04569986298513129,0.04494899913552963,0.23287211894616475,-3.927314457641273e-05,-5.358819211928908e-07,0.15335163176333974,0.023516722964478952,0.08999049901305572,0
